User_ID,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
U02585,23,Male,Australia,Working,6.7,8.9,4.37,0.46,Gaming,4.57,5,3.55,7.38,6.03,6.96,4.47,4.78,2.97,4.76,5.86,1.93,High
U02586,21,Male,Australia,Both,4.87,7.29,4.42,1.32,Educational,0,7.34,0.84,6.21,5.62,4.88,6.43,2.76,7.39,4.02,6.45,4.06,Medium
U02587,26,Male,UK,Working,2.79,6.09,3.48,2.04,Educational,0.37,6.83,1.08,8.55,4.43,4.03,5.22,4.02,7.28,4.61,5.82,4.06,Medium
U02588,20,Male,Canada,Student,4.03,7.67,2.61,4.23,Lifestyle,0.68,6.45,0.56,3.63,5.22,6.09,3.68,4.66,7.11,2.47,7.01,2.24,High
U02589,21,Female,Pakistan,Student,3.71,7.5,3.37,0,Educational,4.59,5.92,1.61,6.38,7.05,7.32,3.45,4.68,6.27,4.31,5.94,2.46,High
U02590,24,Female,Australia,Student,4.82,6.86,4.19,0.54,Educational,4.18,7.38,0.26,5.25,6.66,5.41,5.69,4.51,6.65,5.93,5.19,4.32,Medium
U02591,24,Non-binary,Canada,Working,2.11,3.49,4.5,0.69,Educational,3.19,6.92,1.73,7.19,4.34,4.38,5.85,2.6,7.66,5.35,4.87,4.74,Medium
U02592,21,Male,Pakistan,Working,2.21,6.07,2.66,1.82,News,5.2,4.78,1.31,6.72,4.99,6.98,3.1,1.43,6.21,6.73,6.15,3.16,High
U02593,23,Female,Australia,Student,3.61,7.86,4.57,0,News,4.49,6.45,1.6,6.85,5.2,3.36,6.18,4.99,7.03,7.19,5.35,5.35,Medium
U02594,20,Female,Pakistan,Working,2.68,8.27,2.83,0,Entertainment,4.08,5.45,0.85,8.7,4.4,6.47,3.2,2,5.82,5.43,5.22,2.87,High
U02595,23,Female,India,Student,5.53,11.65,6.18,4.37,Gaming,1.51,6.71,2.09,7.72,6.94,7.01,4.52,4.84,5.17,3.85,7.7,2.06,High
U02596,19,Female,USA,Both,2.46,7.22,2.4,1.22,Lifestyle,3.89,6.48,1.81,9.07,4.09,2.59,5.37,4.3,6.24,3.11,4.38,3.74,High
U02597,25,Male,UK,Student,7.61,9.58,1.98,0.83,News,4.4,6.73,2.29,5.78,5.08,3.65,5.6,5.81,6.51,5.65,5.13,4.45,Medium
U02598,19,Male,Australia,Student,3.77,6.58,4.07,5.33,News,5,7.17,0.37,7.82,4.46,4.32,4.94,3.25,7.23,5.85,4.33,4.57,Medium
U02599,24,Male,Australia,Student,4.2,7.84,3.94,0.76,Lifestyle,3.4,5.12,2.11,5.07,5.38,5.67,5.12,5.39,4.37,3.08,6.88,2.1,High
U02600,26,Female,USA,Student,4.53,7.99,1.59,0.81,News,1.9,6.66,3.19,5.05,4.61,4.81,7.4,4.76,6.84,4.89,6.98,4.41,Medium
U02601,18,Non-binary,Australia,Student,3.89,6.72,2.92,1.66,Lifestyle,2.65,7.85,1.36,3.94,5.61,4.93,5.02,3.82,7.22,5.79,5.86,4.21,Medium
U02602,25,Male,Australia,Working,5.77,10.09,3.71,2.75,Entertainment,4.49,7.51,2.67,10.79,3.89,3.62,6.01,5.67,8.49,8.06,2.74,6.46,Medium
U02603,24,Male,India,Student,4.22,6.72,3.05,0,Entertainment,3.45,5.88,0.64,4.31,5.34,3.05,6.44,4.43,5.79,4.6,2.98,4.61,Medium
U02604,23,Male,Australia,Working,3.22,6.44,4.14,4.37,Educational,1.52,6.78,2.08,8.24,4.3,1.95,6.81,1.84,7.96,7.15,4.2,6.28,Medium
U02605,23,Female,Australia,Student,1.95,5.03,3.5,2.88,Lifestyle,3.41,5.7,1.59,7.36,2.61,3.64,7.09,2.12,5.64,7.81,3.62,5.64,Medium
U02606,23,Male,Australia,Student,4.59,8.07,4,2.45,Lifestyle,0.64,7.35,1.85,6.87,6.61,4.24,5.75,5.9,6.53,4.81,6.39,3.93,High
U02607,26,Male,Canada,Working,5.37,8.92,3.31,0.61,Entertainment,3.19,5.7,0.6,6.67,5.8,6.86,3.46,4.43,5.01,2.8,8.1,1.26,High
U02608,19,Male,Australia,Student,2.1,4.24,4.22,1.32,News,6.11,4.74,2.56,6.17,6.95,7.44,4.58,2.64,4.54,3.86,5.45,2.17,High
U02609,18,Female,USA,Student,3.43,3.63,4.24,2.59,Lifestyle,4.21,7.42,0.25,5.14,5.87,3.75,7.43,4.44,7.59,5.91,4.85,5.54,Medium
U02610,23,Female,India,Student,5.45,7.99,3.22,0.66,Lifestyle,2.35,8.78,1.21,9.29,6.11,4.72,4.66,5.76,9.85,5.5,6.27,4.84,Medium
U02611,25,Female,Australia,Student,2.72,5.97,2.98,3.01,News,7,7.7,1.05,4.2,2.98,4.49,4.28,4.64,9.41,6.65,4.17,5.34,Medium
U02612,20,Male,Pakistan,Student,2.71,6.21,2.59,1.74,Entertainment,1.47,8.04,0.88,6.59,5.35,3.32,6.05,3.54,7.98,4.8,4.13,5.03,Medium
U02613,18,Female,India,Student,3.77,6.16,2.68,0,Lifestyle,1.13,5.22,0.47,6.49,4.75,6.86,2.64,5.09,6.72,3.79,6.41,2.17,High
U02614,26,Male,India,Student,5.97,9.26,3.39,0.03,Lifestyle,1.65,7.77,1.59,7.35,5.25,4.1,3.84,5.17,7.7,7.16,5.87,4.57,Medium
U02615,18,Male,Pakistan,Student,5.38,8.65,3.88,0.61,News,1.87,7.72,0,8.18,5.98,4.2,4.02,6.27,7.58,4.02,6.48,3.43,High
U02616,20,Female,USA,Working,5.97,8.31,4.4,1.15,Educational,5.03,7.26,2.07,5.45,6.2,7.03,2.97,7.26,7.62,5.15,6.26,3.03,High
U02617,25,Male,Canada,Student,2.51,5.35,0.96,1.28,News,2.85,4.86,0.85,6.1,3.51,3.87,3.82,1.91,4.24,4.87,5.77,2.7,High
U02618,20,Female,USA,Both,3.01,4.81,0.25,0.6,News,1.42,7.81,1.72,4.57,4.71,3.49,6.39,6.16,8.45,6.56,3.94,5.89,Medium
U02619,21,Male,Canada,Student,3.73,4.77,2.83,0.47,Educational,1.6,7.51,1.6,7.74,4.66,5.97,5.64,6.1,7.08,6.24,6.26,4.28,Medium
U02620,25,Male,UK,Working,3.54,7.76,3.16,1.26,Lifestyle,4.65,6.45,0.25,8.06,6.96,5.11,6.93,5.15,5.17,7.08,5.54,4.62,Medium
U02621,18,Female,Pakistan,Working,2.83,6.03,0.66,1.2,Educational,2.44,6.05,2.23,5.16,3.69,4.11,4.03,3.66,5.88,3.92,3.93,3.27,High
U02622,23,Female,India,Student,4.72,7.38,3.27,0,Gaming,1.7,7.69,3.2,7.26,5.35,3.84,6.9,2.54,7.34,4.86,5.86,4.75,Medium
U02623,18,Female,India,Both,1.56,4.93,1.66,1.63,Educational,1.6,4.93,2.26,6.61,4.23,4.73,6.44,3.36,3.74,3.95,6.86,2.78,High
U02624,18,Female,India,Student,4.22,7.69,3.16,2.35,Entertainment,3.16,5.89,0,5.97,4.61,4.14,5.05,4.06,5.76,7.07,5.73,4.32,Medium
U02625,25,Female,Pakistan,Student,6.49,11.51,0.7,1.9,Lifestyle,1.86,8.71,1.86,8.47,5.54,3.49,4.61,7.72,8.87,7.44,5.76,5.43,Medium
U02626,21,Female,Pakistan,Student,4.12,8.46,2.33,0.84,Gaming,2.82,5.39,0.39,10.21,5.64,6.87,3.51,6.47,5.94,3.33,8.83,1.64,High
U02627,18,Female,Canada,Both,2.75,6.1,3.32,1.97,Gaming,2.35,8.57,0,3.5,3.11,3.16,7.3,3.51,9.28,5.84,4.89,6.13,Medium
U02628,24,Male,India,Working,2.08,7.22,3.69,2.05,Educational,2.69,6.06,0.97,6.61,3.48,4.83,4.87,4.14,5.65,3.97,7.17,2.83,High
U02629,22,Male,USA,Student,4.54,7.45,3.13,2.21,Gaming,3.81,5.79,0.46,3.63,3.11,3.11,5.43,1.79,6.91,5.51,5.58,4.5,Medium
U02630,22,Female,Canada,Student,6.6,10.82,1.7,2.23,Lifestyle,1.33,7.71,1.49,3.81,4.09,3.28,6.69,4.59,7.02,5.71,7.07,4.75,Medium
U02631,18,Male,India,Student,4.32,6.79,3.46,2.21,Lifestyle,3.9,7.17,2.4,5.56,3.93,1,6.65,3.77,8.7,5.79,3.61,6.28,Medium
U02632,23,Male,Pakistan,Student,3.5,6.55,1.97,0,News,0.47,8.94,1.34,4.86,4.26,3.37,5.63,3.29,9.9,7.15,7.97,5.67,Medium
U02633,26,Male,Pakistan,Student,2.86,6.53,3.55,0.78,News,4.42,6.13,1.7,2.73,5.52,6.58,3.25,3.42,5.76,6.11,6.72,2.82,High
U02634,26,Male,Pakistan,Student,1.78,5,5.01,0.09,Entertainment,2.67,5.81,0.34,8.73,7.96,5.77,4.48,3.25,5.68,6,5.27,3.55,High
U02635,25,Male,India,Student,4.41,7.7,2.63,0,Educational,4.21,6.77,2.1,6.1,3.91,3.59,5.87,4.41,6.09,5.64,3.85,4.63,Medium
U02636,22,Male,Pakistan,Both,1.6,4.85,5.5,0,Gaming,3.68,6.17,2.03,5.63,6.05,5.49,4.07,4.52,6.47,6.95,6.17,3.88,High
U02637,18,Male,UK,Student,5.37,9.68,3.74,3.66,News,5.27,7.63,2.04,5.94,7.17,4.01,5.81,5.53,6.87,6.85,4.23,5.13,Medium
U02638,26,Male,Pakistan,Working,4.94,8.04,2.71,1.03,Lifestyle,3.15,7.25,0.76,7.89,4.47,3.69,5.67,5.3,6.83,7.14,3.89,5.28,Medium
U02639,18,Female,India,Student,3.68,6.08,5.28,3.78,Gaming,5.13,6.85,1.78,4.76,8.47,6.23,6.59,4.52,7.82,4.7,6.76,4.2,Medium
U02640,25,Male,Canada,Both,4.97,7.92,3,3.43,Educational,4.01,9.16,3.06,5.62,6.15,2.51,6.91,4.66,9.35,6.85,2.94,6.79,Medium
U02641,22,Female,Pakistan,Student,4.26,8.55,1.95,0.44,Gaming,1.28,4.01,0.83,1.98,3.82,3.02,6.02,4.95,4.22,3.64,3.89,3.47,High
U02642,20,Female,Australia,Student,4.96,8.81,2.26,2.47,Gaming,4.59,6.13,1.38,5.83,4.56,5.72,4.57,5.85,5.91,3.65,6.55,2.67,High
U02643,24,Female,UK,Working,5.34,8.24,3.1,3.23,Entertainment,3.34,6.39,1.52,2.46,6.48,5.46,4.79,4.1,5.98,4.22,6.87,2.94,High
U02644,24,Female,India,Working,3.62,5.84,2.17,1.33,Educational,2.58,7.77,1.39,7.27,3.61,2.31,6.85,2.4,7.09,5.72,3.67,5.56,Medium
U02645,26,Male,Pakistan,Student,2.06,4.5,2.57,2.51,Gaming,3.27,7.33,0.13,4.65,3.2,4.05,5.44,4.36,6.09,5.54,4.69,4.23,Medium
U02646,24,Male,Australia,Student,7.39,10.37,2.28,2.05,Lifestyle,1.92,5.54,0.64,5.63,4.94,6.24,3.2,6.67,5.92,3.37,6.71,2.01,High
U02647,20,Non-binary,India,Working,3.68,6.6,3.69,3.82,Lifestyle,7,5.12,2.03,3.76,4.35,3.96,7.09,4.57,7.03,5.53,2.97,5.39,Medium
U02648,18,Male,Canada,Student,3.36,5.63,5.38,1.09,Entertainment,2.74,5.69,0.46,5.64,7.54,6.48,5.48,2.77,5.31,5.35,6.85,3.15,High
U02649,25,Non-binary,UK,Working,4.67,8.62,2.85,2.44,News,1.65,6.19,1.6,8.92,4.74,4.89,6.87,4.38,5.65,4.81,5.6,4.03,Medium
U02650,20,Female,Pakistan,Student,3.71,6.14,1.93,0.9,Educational,0,8.21,1.2,5.26,3.74,5.74,5.04,4.18,8.65,3.04,5.46,3.71,High
U02651,25,Male,Canada,Student,2.11,4.21,2.91,0,Gaming,4.39,7.24,2.2,4.49,3.04,3.08,6.67,1.94,6.96,6.51,3.98,5.54,Medium
U02652,25,Female,India,Student,2.21,5.01,1.83,0,Entertainment,3.49,5.23,1.77,4.52,2.68,4.53,5.69,3.46,5.87,5.28,4.88,4.05,Medium
U02653,22,Female,Australia,Student,2.66,6.13,6.76,2.95,Lifestyle,3.09,6.04,1.14,6.64,4.54,3.92,3.98,4.15,6.88,5.1,4.59,3.9,High
U02654,18,Male,India,Working,4.54,6.62,4.31,2.78,Gaming,3.92,7.96,1.57,9.63,7.56,5.07,3.33,4.84,8.21,8.26,5.37,4.86,Medium
U02655,24,Male,India,Student,2.96,6.01,4.86,2.34,Lifestyle,4.07,6.32,2.29,4.83,6.25,6.39,5.44,4.35,6.14,4.46,6.53,3.19,High
U02656,22,Female,UK,Student,5.4,7.97,4.01,2.76,Gaming,4.27,7.79,0.65,5.79,7.08,5.2,4.43,6.84,6.46,5.41,5.93,3.58,High
U02657,25,Female,Pakistan,Student,3.77,6.44,1.58,1.52,Educational,2.63,6.9,2.56,1.12,5.98,3.58,5.09,5.72,5.8,6,3.08,4.52,Medium
U02658,26,Male,Canada,Student,3.88,6.87,3.5,1.55,Lifestyle,0.57,7.27,2.46,4.41,5.32,3.44,5.63,3.33,8.32,3.91,6.85,4.24,Medium
U02659,24,Male,UK,Student,4.09,7.68,3.5,2.45,Entertainment,1.83,8.8,0,5.93,4.89,4.96,4.83,3.08,8.99,5.18,7.58,4.25,Medium
U02660,24,Female,Australia,Student,2.44,5.45,4.31,1.96,Entertainment,3.58,6.44,0.24,7,6.61,6.49,4.43,2.63,6.39,3.94,6.44,2.77,High
U02661,18,Female,Pakistan,Working,5.91,11.53,3.44,0.34,Entertainment,2.64,5.32,0,3.14,6.83,5.76,3.97,5.58,5.47,4.51,9.37,2.12,High
U02662,21,Female,UK,Both,4.47,8.16,2.01,2.23,Entertainment,4.4,5.76,2.11,9.05,4.96,4.62,6.34,3.94,6.2,4.96,4.05,4.39,Medium
U02663,19,Non-binary,Australia,Working,3.74,7.15,5.47,2.77,News,4.61,6.53,1.04,4.62,4.63,6.29,3.1,5.83,5.94,6.26,4.83,3.25,High
U02664,19,Male,Australia,Student,3.21,5.9,4.03,0.66,Gaming,2.8,6.52,1.1,8.05,5.48,5.63,7.35,3.33,7.05,4.17,6.77,4.12,Medium
U02665,19,Female,Canada,Working,3.18,5.67,2.61,1.29,Gaming,1.86,5.79,2.34,1.53,4.29,4.74,5.66,3.38,7.32,4.84,3.93,4.5,Medium
U02666,21,Female,India,Both,2.26,6.27,3.01,3.78,Gaming,2.3,8.14,1.26,3.23,2.5,2.62,5.86,4.35,7.82,5.24,4.72,5.08,Medium
U02667,18,Female,Australia,Student,2,3.42,3.6,1.03,News,3.06,6.66,1.92,9.97,4.66,6.73,3.46,3.18,6.7,3.69,6.94,2.34,High
U02668,21,Male,Australia,Working,2,6.13,2.61,0.58,Entertainment,3.42,7.29,0.18,3.95,3.23,2.59,6.96,2.51,7.92,6.58,5.62,5.79,Medium
U02669,19,Male,India,Working,5.59,9.76,3.15,3.85,Educational,5.09,4.79,0.96,5.02,3.75,5.54,4.66,4.77,4.3,4.56,5.32,2.7,High
U02670,22,Female,USA,Working,2.85,5.73,3.41,1.29,Entertainment,3.46,4.76,3.59,8.61,4.58,5.79,6.3,2.08,4.9,4.06,5.74,3.16,High
U02671,20,Male,Australia,Working,2.39,6.54,2.79,2.63,News,3.24,5.72,0.48,4.81,4.39,4.5,5.79,2.96,5.77,6.29,3.45,4.62,Medium
U02672,25,Non-binary,Pakistan,Working,5.93,8.65,3.88,0,Educational,0.46,7.44,1.69,6.35,5.53,3.44,5.25,4.14,7.72,4.84,7.14,4.17,Medium
U02673,21,Male,UK,Working,4.09,7,2.63,1.51,News,4.26,4.62,0.23,4.74,5.33,5.58,5.46,3.17,5.08,4.42,4.75,3.26,High
U02674,18,Male,India,Working,2.24,5.75,2.26,0.92,Lifestyle,2.82,5.22,1.09,4.93,4.87,7.85,2.61,3.92,4.74,3.31,8.7,1,High
U02675,18,Male,India,Student,4.86,7.49,4.2,2.64,Gaming,0.39,4.27,1.97,2.53,5.73,7,4.54,5.65,4.88,2.1,8.88,1.19,High
U02676,20,Female,India,Working,6.18,9.89,3.77,2.75,Gaming,0,3.94,0.58,5.68,5.62,8.22,1.18,8.25,2.96,1.46,9.08,1,High
U02677,26,Female,Pakistan,Student,5.02,7.55,2.98,0,News,2.38,7.03,1.71,8.09,6.56,5.85,2.47,6.39,7.72,6.64,6.06,3.62,High
U02678,24,Female,India,Working,4.21,7.48,2.22,3.07,Educational,4.06,8.32,1.78,7.4,3.75,2.97,5.1,5.57,7.46,7.57,5.92,5.23,Medium
U02679,19,Non-binary,Pakistan,Student,4.7,10.34,4.03,2.42,Lifestyle,1.11,7.3,2.29,7.87,3.94,4.38,6.03,4.35,7.32,5.71,6.69,4.51,Medium
U02680,26,Male,Canada,Student,5.79,9.27,2.94,3.29,Lifestyle,2.94,6.88,0,5.53,5.58,5.64,3.96,5.63,6.75,5,7.34,3.08,High
U02681,19,Male,USA,Working,6.59,10.68,2.72,2.7,Entertainment,0.6,6.14,0.97,7.98,3.83,3.8,5.11,7.4,5.66,6.32,6.66,3.95,High
U02682,20,Female,India,Working,2.57,6.49,2.31,3.18,Entertainment,2.07,6.9,1.23,6.45,4.42,4.13,5.95,3.4,7.35,6.28,4.17,5.15,Medium
U02683,19,Female,USA,Student,4.03,5.05,1.58,0,Educational,1.71,6.33,0.63,1.84,5.25,4.58,3.61,5.38,5.64,3.94,7.37,2.4,High
U02684,20,Female,India,Student,4.91,7.81,4.22,1.99,Entertainment,1.78,7.23,1.88,5.08,5.33,2.77,6.52,5.59,6.82,7.33,4.05,5.75,Medium
U02685,23,Female,Pakistan,Both,4.26,8.63,1.96,4.1,Gaming,4.17,6.01,0.59,1.43,4.38,5.51,4.04,5.91,5.37,6.51,7.99,3.06,High
U02686,26,Male,UK,Student,4.79,6.61,1.36,1.14,News,2.62,7.09,2.38,7.4,5.81,3.99,7.27,5.87,7.15,5.04,4.49,5.07,Medium
U02687,26,Male,USA,Student,7.31,10.14,2.89,1.95,Gaming,3.93,4.28,0,4.62,5.3,6.31,4.13,5.38,4.57,5.13,7.91,2.24,High
U02688,24,Non-binary,USA,Working,3.61,8.74,3.35,1.78,Lifestyle,3.5,3.98,2.36,5.37,4.75,8.08,2.26,5.14,3.54,4.52,8.16,1,High
U02689,20,Male,Pakistan,Working,1.88,3.75,4.82,3.55,Lifestyle,3.63,7.97,0.12,10.4,5.23,2.64,4.01,2.69,7.91,5.51,3.63,4.77,Medium
U02690,21,Male,USA,Working,6.78,10.93,3.38,2.38,News,2.45,5.53,1.65,5.11,7.9,5.73,4.16,6.16,6.16,2.98,6.5,2.4,High
U02691,23,Female,Canada,Working,6.65,8.79,0.57,0,Educational,3.5,8.06,2.4,6.74,3.76,2.93,5.45,5.47,8.43,6.73,4.17,5.69,Medium
U02692,22,Male,Pakistan,Working,4.81,8.38,1.83,0.95,Lifestyle,2.93,7.16,1.78,6.6,4.76,5.51,3.12,6.45,8.41,4.43,4.89,3.58,High
U02693,19,Female,USA,Both,3.26,6.99,4.83,0.17,Educational,2.48,5.72,0,5.22,4.09,3.39,4.72,3.96,6.68,3.06,4.31,3.54,High
U02694,23,Male,USA,Working,5.29,9.09,2.97,1.48,Gaming,6.84,6.56,3.56,3.74,3.85,4.05,7.17,5.82,6.17,5.6,6.11,4.62,Medium
U02695,20,Female,USA,Student,4.05,6.11,1.72,1.2,Entertainment,2.72,6.34,0,9.17,5.4,4.64,5.19,3.72,5.41,4.32,4.96,3.37,High
U02696,25,Female,Pakistan,Student,3.54,7.71,1.39,2.18,News,4.02,7.75,0.82,8.59,3.44,3.91,7.28,3.9,8.82,5.63,4.22,5.89,Medium
U02697,19,Female,UK,Working,2.99,5.28,3.71,4.62,Entertainment,2.73,5.39,0.89,6.11,5.41,5.93,4.45,2.32,6.95,4.27,7.11,3.05,High
U02698,18,Female,Australia,Student,3.98,5.41,1.9,0.71,Educational,5.48,7.52,0.16,8.19,4.14,2.71,6.03,4.28,7.99,8.71,3.48,6.54,Medium
U02699,26,Male,India,Student,4.82,6.84,2.88,0,Educational,1.63,5.61,3.25,1.79,7.67,5.94,4.99,5.2,5.72,4.52,5.42,3.18,High
U02700,20,Female,USA,Student,4.25,6.41,2.53,1.56,Gaming,4.43,4.89,0.78,7.34,5.72,5.99,3.4,4.42,4.14,5.96,5.47,2.59,High
U02701,18,Female,Australia,Working,5.33,9.08,5.11,1.1,Gaming,0.41,4.96,0.48,6.36,6.2,4.05,5.53,4.26,4.48,4.66,5.75,3.26,High
U02702,24,Female,Australia,Student,3.67,7.69,1.7,0.3,Educational,1.44,5.41,0,9.54,4.81,5.89,4.12,3.14,6.79,3.99,7.27,2.77,High
U02703,22,Male,USA,Working,3.37,6.52,4.67,1.35,Gaming,4.15,5.5,2.75,4.35,4.23,3.91,7.86,5.76,5.93,5.91,4.96,5.09,Medium
U02704,22,Male,USA,Working,4.58,6.62,5.69,0,News,3.84,6,2.03,4.73,6.46,7.19,2.87,4.62,5.2,4.58,6.66,1.91,High
U02705,18,Male,India,Student,4.13,6.6,1.74,0.52,Lifestyle,1.54,6.25,1.82,4.91,4.12,4.86,5.07,3.44,4.93,4.94,5.02,3.33,High
U02706,26,Female,Australia,Student,6.23,9.14,1.28,0,News,2.39,5.76,2.62,6.21,6.21,5.1,4.31,5.16,5.58,4.86,6.09,3.05,High
U02707,24,Male,UK,Student,3.48,5.25,3.37,0,Educational,4.56,6.01,3.53,5.76,5.01,5.05,5.12,3.67,7.01,4.95,4.63,4.08,Medium
U02708,25,Female,Australia,Student,3.25,5.14,3.08,1.6,Lifestyle,5.12,8.2,0.97,6.71,4.06,3.42,3.77,4.09,9.06,5.53,2.93,5.06,Medium
U02709,26,Female,UK,Working,3.75,6.74,4.62,0.96,Educational,3.59,5.91,1.56,3.91,7.11,5.76,4.99,5.47,6.37,3.34,6.15,2.91,High
U02710,23,Female,Canada,Working,3.38,6.17,1.57,2.92,News,2.66,6.01,1.03,4.51,3.67,4.14,8.51,4.6,4.6,4.24,5.95,4.1,Medium
U02711,22,Female,UK,Student,3.05,4.95,3.27,2.24,Educational,4.66,5.88,1.69,7.19,3.83,3.59,7.11,3.06,4.67,4.98,3.25,4.45,Medium
U02712,23,Male,India,Student,1.55,5.85,3.53,2.05,Gaming,2.25,7.47,0,8.51,4.95,4.42,5.78,4.97,7.83,4.81,4.09,4.72,Medium
U02713,19,Female,Pakistan,Working,2.27,4.57,3.14,3.79,Educational,2.41,3.87,0.63,7.74,4.39,5.23,4.48,4.51,3.02,5.39,3.1,2.91,High
U02714,21,Female,USA,Student,3.82,5.63,2.51,0.92,News,1.97,6.03,0.93,2.2,4.47,5.93,5.05,6.8,4.94,5.26,7.02,2.92,High
U02715,20,Female,Canada,Student,2.04,6.33,2.94,3.49,Gaming,0.93,6.35,2.31,6.05,3.35,1.79,8.26,2.65,5.03,7.23,4.58,5.78,Medium
U02716,24,Female,Australia,Student,4.85,8.15,6.72,1.58,Lifestyle,3.92,4.8,0.65,7.5,5.73,6.19,5.21,2.67,6.4,4.34,6.99,3.12,High
U02717,26,Male,UK,Working,4.55,7.27,0.96,2.17,News,3.1,5.85,2.93,3.51,3.95,4.88,4.84,5.66,6.03,3.75,6.36,3,High
U02718,22,Male,Canada,Working,3,5.29,5.74,3.89,Entertainment,3.87,5.66,0.71,6.69,4.25,4.25,3.74,4.66,6.86,5.18,3.57,3.96,High
U02719,23,Female,Pakistan,Both,3.92,6.55,2.41,3.37,Entertainment,3.66,6.46,2.14,3.07,4.23,3.87,3.92,5.39,5.64,5.11,4.95,3.42,High
U02720,19,Female,UK,Student,3.71,5.98,1.63,1.29,News,5.49,5.77,1.46,5.84,5.31,6.23,3.48,2.84,4.04,6.26,3.9,2.9,High
U02721,20,Male,India,Student,1.29,3.78,1.71,2.29,News,4.82,4.36,1.11,9.64,3.63,4.6,4.11,1.29,5.01,6.29,1.37,4.14,Medium
U02722,20,Male,Australia,Working,4.67,7.84,2.83,0.92,Entertainment,2.47,7.52,1.07,4.78,3.23,1.69,7.52,5.19,8.61,4.96,4.33,6.02,Medium
U02723,26,Male,Australia,Working,3.1,5.2,3.16,2.26,Entertainment,2.92,6.63,2.13,7.5,5.82,5.25,4.56,3.05,6.93,5.93,4.21,4.23,Medium
U02724,24,Female,UK,Student,2.54,2.97,3.09,2.58,Entertainment,2.45,6.66,0.99,5.73,3.17,3.64,8.7,5.02,7.27,6.36,5.38,5.94,Medium
U02725,25,Non-binary,Pakistan,Student,5.02,9.71,2.53,0.28,News,2.83,8.24,2.43,7.88,5.58,4.62,4.54,6.62,7.84,7.17,5.69,4.8,Medium
U02726,26,Female,USA,Student,4.36,6.15,4.94,1.15,Gaming,3.68,5.85,1.51,9.89,6.24,6.47,3.69,3.31,4.5,5.43,7.15,2.27,High
U02727,23,Male,USA,Working,5.37,6.76,1.64,4.3,Educational,4.01,8.13,2.21,2.14,3.24,2.52,7.26,6.04,7.78,4.73,2.76,5.71,Medium
U02728,21,Male,Australia,Student,3.82,8.04,2.56,1.81,Educational,5.03,6.65,0.02,4.34,4.34,5.05,6.49,3.49,7.13,6.29,4.29,5.08,Medium
U02729,18,Male,Pakistan,Both,4.32,6.85,2.96,2.28,Gaming,5.05,5.3,0,5.62,6.11,3.65,6.19,4.98,5.69,6.04,3.27,4.82,Medium
U02730,25,Female,Australia,Student,5.2,8.54,2.95,1.69,Educational,2.95,6.46,0.93,7.82,4.74,4.27,6.07,5.4,6.78,5.08,6.37,4.2,Medium
U02731,24,Female,USA,Student,6.51,10.35,1.67,0,Gaming,1.96,7.67,2.29,5.48,3.44,3.08,6.64,6.82,7.29,6.72,5.34,5.48,Medium
U02732,19,Male,Australia,Student,3.53,7.46,3.12,0,Gaming,3.38,4.71,2.38,11.38,5.97,6.41,4.48,4.42,5.01,3.47,6.7,2.13,High
U02733,25,Female,UK,Student,4.37,7.88,3.47,2.2,Educational,2.25,6.7,2.08,3.34,4.84,5.02,5.76,4.99,7.27,3.91,6.99,3.65,High
U02734,22,Female,India,Working,4.86,7.19,3.49,0,Educational,4.13,7.96,2.97,6.95,6.79,3.71,4.41,4.01,7.96,6.61,7.21,4.51,Medium
U02735,24,Non-binary,UK,Working,4.85,6.55,3.52,1.24,Educational,4.89,7.97,2.75,5.92,5.22,3.08,6.36,5.82,9.04,5.86,4.19,5.87,Medium
U02736,21,Male,India,Student,3.23,8.03,2.11,2.25,Lifestyle,3.91,5.69,0.31,6.31,4.33,4.48,6.08,4.4,6.39,5.12,6.39,4.05,Medium
U02737,22,Male,Pakistan,Student,3.83,6.96,1.67,1.05,Educational,3.32,5.49,0.86,6.87,4.53,4.95,3.28,4.06,4.72,5.69,5.55,2.81,High
U02738,25,Male,USA,Working,4.85,8.31,1.92,0.22,News,3.88,5.29,0.74,7.97,4.86,4.3,4.51,4.75,4.35,4.85,5.18,2.99,High
U02739,18,Female,Pakistan,Student,4.26,6.78,2.04,1.99,News,2.71,6.94,1.56,4.16,3.33,4.37,5.96,5.09,7.11,4.03,5.04,4.13,Medium
U02740,18,Non-binary,Pakistan,Student,6.87,10.2,0.19,0.8,Lifestyle,1.86,5.71,2.08,3.09,3.11,5.63,2.79,4.74,5.16,4.39,6.64,2.07,High
U02741,21,Male,USA,Student,3.54,6.11,2.74,2.92,News,3.63,7.53,1.13,1,3.64,3.49,4.79,3.99,7.49,5.91,4.23,4.78,Medium
U02742,20,Male,Canada,Student,2.8,5.51,2.84,1.41,Educational,5,4.78,3.27,4.46,6.42,6.29,5.01,4.08,3.63,4.47,5.47,2.41,High
